,dataset,date,species,trap,latitude,longitude,wnvpresent,year,month,week,dayofweek,nummosquitos
252,train,2007-07-02,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,0.0,2007,7,27,0,4.0
253,train,2007-07-02,CULEX RESTUANS,T007,41.994991,-87.769279,0.0,2007,7,27,0,4.0
254,train,2007-07-02,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,0.0,2007,7,27,0,5.0
255,train,2007-07-02,CULEX RESTUANS,T014,41.970248,-87.787992,0.0,2007,7,27,0,1.0
256,train,2007-07-02,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,0.0,2007,7,27,0,1.0
257,train,2007-07-02,CULEX RESTUANS,T037,41.921177,-87.79518,0.0,2007,7,27,0,2.0
258,train,2007-07-02,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,0.0,2007,7,27,0,4.0
259,train,2007-07-02,CULEX RESTUANS,T008,42.008314,-87.777921,0.0,2007,7,27,0,3.0
260,train,2007-07-02,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0.0,2007,7,27,0,5.0
261,train,2007-07-02,CULEX RESTUANS,T151,41.916265,-87.800515,0.0,2007,7,27,0,2.0
262,train,2007-07-02,CULEX RESTUANS,T016,42.011601,-87.811506,0.0,2007,7,27,0,1.0
263,train,2007-07-02,CULEX RESTUANS,T148,42.01743,-87.687769,0.0,2007,7,27,0,1.0
264,train,2007-07-02,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,0.0,2007,7,27,0,3.0
265,train,2007-07-02,CULEX RESTUANS,T009A,41.981964,-87.812827,0.0,2007,7,27,0,2.0
266,train,2007-07-02,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,0.0,2007,7,27,0,3.0
267,train,2007-07-02,CULEX RESTUANS,T161,41.719059,-87.675088,0.0,2007,7,27,0,2.0
269,train,2007-07-02,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,0.0,2007,7,27,0,2.0
270,train,2007-07-02,CULEX RESTUANS,T129,41.891126,-87.61156,0.0,2007,7,27,0,1.0
271,train,2007-07-02,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,0.0,2007,7,27,0,1.0
272,train,2007-07-02,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,0.0,2007,7,27,0,2.0
273,train,2007-07-02,CULEX RESTUANS,T090,41.868077,-87.666901,0.0,2007,7,27,0,11.0
274,train,2007-07-11,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,0.0,2007,7,28,2,2.0
275,train,2007-07-11,CULEX RESTUANS,T073,41.773215,-87.60088,0.0,2007,7,28,2,3.0
276,train,2007-07-11,CULEX PIPIENS,T030,41.89923,-87.716788,0.0,2007,7,28,2,5.0
277,train,2007-07-11,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,0.0,2007,7,28,2,6.0
278,train,2007-07-11,CULEX RESTUANS,T030,41.89923,-87.716788,0.0,2007,7,28,2,4.0
279,train,2007-07-11,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.696293,0.0,2007,7,28,2,5.0
280,train,2007-07-11,CULEX RESTUANS,T088,41.869107,-87.696293,0.0,2007,7,28,2,4.0
281,train,2007-07-11,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,0.0,2007,7,28,2,15.0
282,train,2007-07-11,CULEX PIPIENS,T160,41.903002,-87.688267,0.0,2007,7,28,2,1.0
283,train,2007-07-11,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,0.0,2007,7,28,2,16.0
284,train,2007-07-11,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0.0,2007,7,28,2,3.0
285,train,2007-07-11,CULEX RESTUANS,T048,41.867108,-87.654224,0.0,2007,7,28,2,1.0
286,train,2007-07-11,CULEX PIPIENS,T047,41.868142,-87.696269,0.0,2007,7,28,2,1.0
287,train,2007-07-11,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,0.0,2007,7,28,2,2.0
288,train,2007-07-11,CULEX PIPIENS,T091,41.862292,-87.64886,0.0,2007,7,28,2,1.0
289,train,2007-07-11,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,0.0,2007,7,28,2,14.0
290,train,2007-07-11,CULEX PIPIENS,T092,41.869216,-87.627561,0.0,2007,7,28,2,1.0
291,train,2007-07-11,CULEX PIPIENS/RESTUANS,T092,41.869216,-87.627561,0.0,2007,7,28,2,5.0
292,train,2007-07-11,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,0.0,2007,7,28,2,2.0
293,train,2007-07-11,CULEX RESTUANS,T049,41.896282,-87.655232,0.0,2007,7,28,2,1.0
294,train,2007-07-11,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,0.0,2007,7,28,2,1.0
295,train,2007-07-11,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,0.0,2007,7,28,2,4.0
296,train,2007-07-11,CULEX RESTUANS,T045,41.9216,-87.666455,0.0,2007,7,28,2,1.0
297,train,2007-07-11,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,0.0,2007,7,28,2,1.0
298,train,2007-07-11,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,0.0,2007,7,28,2,1.0
299,train,2007-07-11,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,0.0,2007,7,28,2,1.0
300,train,2007-07-11,CULEX PIPIENS,T084,41.692555,-87.598865,0.0,2007,7,28,2,1.0
301,train,2007-07-11,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,0.0,2007,7,28,2,4.0
302,train,2007-07-11,CULEX RESTUANS,T084,41.692555,-87.598865,0.0,2007,7,28,2,1.0
303,train,2007-07-11,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0.0,2007,7,28,2,1.0
304,train,2007-07-11,CULEX RESTUANS,T054,41.921965,-87.632085,0.0,2007,7,28,2,1.0
305,train,2007-07-11,CULEX PIPIENS,T086,41.688324,-87.676709,0.0,2007,7,28,2,19.0
306,train,2007-07-11,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0.0,2007,7,28,2,143.0
307,train,2007-07-11,CULEX RESTUANS,T086,41.688324,-87.676709,0.0,2007,7,28,2,9.0
310,train,2007-07-11,CULEX PIPIENS,T061,41.801179,-87.679447,0.0,2007,7,28,2,1.0
311,train,2007-07-11,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0.0,2007,7,28,2,3.0
312,train,2007-07-11,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,0.0,2007,7,28,2,10.0
313,train,2007-07-11,CULEX RESTUANS,T069,41.768388,-87.678649,0.0,2007,7,28,2,4.0
314,train,2007-07-11,CULEX PIPIENS,T096,41.731922,-87.677512,0.0,2007,7,28,2,2.0
315,train,2007-07-11,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,0.0,2007,7,28,2,22.0
316,train,2007-07-11,CULEX RESTUANS,T096,41.731922,-87.677512,0.0,2007,7,28,2,21.0
317,train,2007-07-11,CULEX PIPIENS,T060,41.823065,-87.678378,0.0,2007,7,28,2,1.0
318,train,2007-07-11,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.678378,0.0,2007,7,28,2,1.0
319,train,2007-07-11,CULEX PIPIENS,T046,41.891118,-87.654491,0.0,2007,7,28,2,3.0
320,train,2007-07-11,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,0.0,2007,7,28,2,6.0
321,train,2007-07-11,CULEX RESTUANS,T046,41.891118,-87.654491,0.0,2007,7,28,2,5.0
322,train,2007-07-11,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,0.0,2007,7,28,2,1.0
323,train,2007-07-11,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,0.0,2007,7,28,2,20.0
324,train,2007-07-11,CULEX RESTUANS,T043,41.857402,-87.694991,0.0,2007,7,28,2,5.0
325,train,2007-07-11,CULEX PIPIENS,T158,41.682587,-87.707973,0.0,2007,7,28,2,29.0
326,train,2007-07-11,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0.0,2007,7,28,2,189.0
327,train,2007-07-11,CULEX RESTUANS,T158,41.682587,-87.707973,0.0,2007,7,28,2,27.0
328,train,2007-07-11,CULEX PIPIENS,T062,41.800737,-87.71188,0.0,2007,7,28,2,2.0
329,train,2007-07-11,CULEX PIPIENS,T011,41.944869,-87.832763,0.0,2007,7,28,2,1.0
330,train,2007-07-11,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0.0,2007,7,28,2,8.0
331,train,2007-07-11,CULEX RESTUANS,T011,41.944869,-87.832763,0.0,2007,7,28,2,3.0
332,train,2007-07-11,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,0.0,2007,7,28,2,1.0
333,train,2007-07-11,CULEX RESTUANS,T218,41.948167,-87.730698,0.0,2007,7,28,2,1.0
334,train,2007-07-11,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.698457,0.0,2007,7,28,2,1.0
335,train,2007-07-11,CULEX RESTUANS,T074,41.822536,-87.666343,0.0,2007,7,28,2,11.0
336,train,2007-07-11,CULEX PIPIENS/RESTUANS,T142,41.953067,-87.776792,0.0,2007,7,28,2,1.0
337,train,2007-07-11,CULEX RESTUANS,T142,41.953067,-87.776792,0.0,2007,7,28,2,1.0
338,train,2007-07-11,CULEX PIPIENS/RESTUANS,T001,41.953705,-87.733974,0.0,2007,7,28,2,1.0
339,train,2007-07-11,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,0.0,2007,7,28,2,11.0
340,train,2007-07-11,CULEX RESTUANS,T081,41.821582,-87.627796,0.0,2007,7,28,2,1.0
341,train,2007-07-11,CULEX PIPIENS,T002,41.95469,-87.800991,0.0,2007,7,28,2,2.0
342,train,2007-07-11,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0.0,2007,7,28,2,18.0
343,train,2007-07-11,CULEX RESTUANS,T002,41.95469,-87.800991,0.0,2007,7,28,2,7.0
344,train,2007-07-11,CULEX PIPIENS,T146,41.958271,-87.702575,0.0,2007,7,28,2,1.0
345,train,2007-07-11,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,0.0,2007,7,28,2,13.0
346,train,2007-07-11,CULEX RESTUANS,T146,41.958271,-87.702575,0.0,2007,7,28,2,2.0
347,train,2007-07-11,CULEX PIPIENS,T135,41.662014,-87.724608,0.0,2007,7,28,2,1.0
348,train,2007-07-11,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,0.0,2007,7,28,2,18.0
349,train,2007-07-11,CULEX RESTUANS,T135,41.662014,-87.724608,0.0,2007,7,28,2,4.0
350,train,2007-07-11,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,0.0,2007,7,28,2,2.0
351,train,2007-07-11,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0.0,2007,7,28,2,2.0
353,train,2007-07-11,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,0.0,2007,7,28,2,7.0
354,train,2007-07-11,CULEX RESTUANS,T025,41.979243,-87.750938,0.0,2007,7,28,2,2.0
355,train,2007-07-11,CULEX PIPIENS/RESTUANS,T004,41.962728,-87.748367,0.0,2007,7,28,2,1.0
356,train,2007-07-11,CULEX RESTUANS,T031,41.801498,-87.763416,0.0,2007,7,28,2,1.0
357,train,2007-07-11,CULEX PIPIENS,T082,41.803423,-87.642984,0.0,2007,7,28,2,1.0
358,train,2007-07-11,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,0.0,2007,7,28,2,4.0
359,train,2007-07-11,CULEX RESTUANS,T082,41.803423,-87.642984,0.0,2007,7,28,2,4.0
360,train,2007-07-11,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,0.0,2007,7,28,2,5.0
361,train,2007-07-11,CULEX RESTUANS,T114,41.798697,-87.736812,0.0,2007,7,28,2,1.0
362,train,2007-07-11,CULEX PIPIENS/RESTUANS,T070,41.797616,-87.797894,0.0,2007,7,28,2,2.0
363,train,2007-07-11,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,0.0,2007,7,28,2,1.0
364,train,2007-07-11,CULEX RESTUANS,T076,41.794781,-87.615989,0.0,2007,7,28,2,18.0
365,train,2007-07-11,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0.0,2007,7,28,2,1.0
366,train,2007-07-11,CULEX RESTUANS,T028,41.986921,-87.689778,0.0,2007,7,28,2,2.0
367,train,2007-07-11,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,0.0,2007,7,28,2,1.0
368,train,2007-07-11,CULEX RESTUANS,T006,41.990284,-87.797127,0.0,2007,7,28,2,2.0
369,train,2007-07-11,CULEX PIPIENS/RESTUANS,T071,41.781416,-87.776532,0.0,2007,7,28,2,2.0
370,train,2007-07-11,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0.0,2007,7,28,2,2.0
371,train,2007-07-11,CULEX RESTUANS,T013,41.923738,-87.785288,0.0,2007,7,28,2,1.0
372,train,2007-07-11,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,0.0,2007,7,28,2,3.0
373,train,2007-07-11,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,0.0,2007,7,28,2,1.0
374,train,2007-07-11,CULEX RESTUANS,T077,41.778748,-87.586427,0.0,2007,7,28,2,1.0
375,train,2007-07-11,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,0.0,2007,7,28,2,3.0
376,train,2007-07-11,CULEX RESTUANS,T014,41.970248,-87.787992,0.0,2007,7,28,2,4.0
377,train,2007-07-11,CULEX RESTUANS,T143,41.999129,-87.795585,0.0,2007,7,28,2,1.0
378,train,2007-07-11,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,0.0,2007,7,28,2,4.0
379,train,2007-07-11,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,0.0,2007,7,28,2,2.0
380,train,2007-07-11,CULEX PIPIENS,T008,42.008314,-87.777921,0.0,2007,7,28,2,5.0
381,train,2007-07-11,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,0.0,2007,7,28,2,39.0
382,train,2007-07-11,CULEX RESTUANS,T008,42.008314,-87.777921,0.0,2007,7,28,2,14.0
383,train,2007-07-11,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0.0,2007,7,28,2,4.0
384,train,2007-07-11,CULEX RESTUANS,T151,41.916265,-87.800515,0.0,2007,7,28,2,8.0
385,train,2007-07-11,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,0.0,2007,7,28,2,6.0
386,train,2007-07-11,CULEX RESTUANS,T079,41.766202,-87.562889,0.0,2007,7,28,2,6.0
387,train,2007-07-11,CULEX PIPIENS,T016,42.011601,-87.811506,0.0,2007,7,28,2,3.0
388,train,2007-07-11,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.811506,0.0,2007,7,28,2,51.0
389,train,2007-07-11,CULEX RESTUANS,T016,42.011601,-87.811506,0.0,2007,7,28,2,12.0
390,train,2007-07-11,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,0.0,2007,7,28,2,9.0
391,train,2007-07-11,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,0.0,2007,7,28,2,1.0
392,train,2007-07-11,CULEX RESTUANS,T148,42.01743,-87.687769,0.0,2007,7,28,2,2.0
394,train,2007-07-11,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,0.0,2007,7,28,2,2.0
395,train,2007-07-11,CULEX RESTUANS,T080,41.754676,-87.612922,0.0,2007,7,28,2,1.0
396,train,2007-07-11,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,0.0,2007,7,28,2,2.0
397,train,2007-07-11,CULEX RESTUANS,T083,41.754292,-87.590773,0.0,2007,7,28,2,7.0
398,train,2007-07-11,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,0.0,2007,7,28,2,1.0
399,train,2007-07-11,CULEX RESTUANS,T015,41.974089,-87.824812,0.0,2007,7,28,2,3.0
400,train,2007-07-11,CULEX PIPIENS/RESTUANS,T009A,41.981964,-87.812827,0.0,2007,7,28,2,1.0
401,train,2007-07-11,CULEX RESTUANS,T009A,41.981964,-87.812827,0.0,2007,7,28,2,14.0
402,train,2007-07-11,CULEX RESTUANS,T162,41.725517,-87.614258,0.0,2007,7,28,2,1.0
403,train,2007-07-11,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,0.0,2007,7,28,2,17.0
404,train,2007-07-11,CULEX RESTUANS,T161,41.719059,-87.675088,0.0,2007,7,28,2,4.0
405,train,2007-07-11,CULEX PIPIENS,T065,41.778297,-87.752411,0.0,2007,7,28,2,2.0
406,train,2007-07-11,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,0.0,2007,7,28,2,22.0
408,train,2007-07-11,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,0.0,2007,7,28,2,3.0
409,train,2007-07-11,CULEX RESTUANS,T145,41.878114,-87.629798,0.0,2007,7,28,2,1.0
410,train,2007-07-11,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,0.0,2007,7,28,2,1.0
411,train,2007-07-11,CULEX RESTUANS,T089,41.723195,-87.64997,0.0,2007,7,28,2,2.0
412,train,2007-07-11,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,0.0,2007,7,28,2,27.0
413,train,2007-07-11,CULEX RESTUANS,T090,41.868077,-87.666901,0.0,2007,7,28,2,5.0
414,train,2007-07-18,CULEX PIPIENS,T030,41.89923,-87.716788,0.0,2007,7,29,2,2.0
415,train,2007-07-18,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,0.0,2007,7,29,2,11.0
416,train,2007-07-18,CULEX RESTUANS,T030,41.89923,-87.716788,0.0,2007,7,29,2,5.0
417,train,2007-07-18,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0.0,2007,7,29,2,1.0
418,train,2007-07-18,CULEX RESTUANS,T048,41.867108,-87.654224,0.0,2007,7,29,2,2.0
419,train,2007-07-18,CULEX RESTUANS,T047,41.868142,-87.696269,0.0,2007,7,29,2,1.0
420,train,2007-07-18,CULEX PIPIENS,T091,41.862292,-87.64886,0.0,2007,7,29,2,1.0
421,train,2007-07-18,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,0.0,2007,7,29,2,1.0
422,train,2007-07-18,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,0.0,2007,7,29,2,3.0
423,train,2007-07-18,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,0.0,2007,7,29,2,4.0
424,train,2007-07-18,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,0.0,2007,7,29,2,2.0
425,train,2007-07-18,CULEX PIPIENS,T045,41.9216,-87.666455,0.0,2007,7,29,2,4.0
426,train,2007-07-18,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,0.0,2007,7,29,2,12.0
427,train,2007-07-18,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,0.0,2007,7,29,2,2.0
428,train,2007-07-18,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,0.0,2007,7,29,2,1.0
429,train,2007-07-18,CULEX RESTUANS,T150,42.006858,-87.675919,0.0,2007,7,29,2,1.0
430,train,2007-07-18,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,0.0,2007,7,29,2,1.0
431,train,2007-07-18,CULEX PIPIENS/RESTUANS,T050,41.919343,-87.694259,0.0,2007,7,29,2,1.0
432,train,2007-07-18,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0.0,2007,7,29,2,3.0
433,train,2007-07-18,CULEX RESTUANS,T054,41.921965,-87.632085,0.0,2007,7,29,2,2.0
434,train,2007-07-18,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0.0,2007,7,29,2,5.0
435,train,2007-07-18,CULEX RESTUANS,T086,41.688324,-87.676709,0.0,2007,7,29,2,1.0
436,train,2007-07-18,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0.0,2007,7,29,2,2.0
437,train,2007-07-18,CULEX RESTUANS,T060,41.823065,-87.678378,0.0,2007,7,29,2,1.0
438,train,2007-07-18,CULEX RESTUANS,T152,41.846075,-87.716277,0.0,2007,7,29,2,1.0
439,train,2007-07-18,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,0.0,2007,7,29,2,2.0
440,train,2007-07-18,CULEX PIPIENS,T046,41.891118,-87.654491,0.0,2007,7,29,2,34.0
441,train,2007-07-18,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,0.0,2007,7,29,2,30.0
442,train,2007-07-18,CULEX RESTUANS,T046,41.891118,-87.654491,0.0,2007,7,29,2,8.0
443,train,2007-07-18,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,0.0,2007,7,29,2,2.0
444,train,2007-07-18,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,0.0,2007,7,29,2,1.0
445,train,2007-07-18,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,0.0,2007,7,29,2,1.0
446,train,2007-07-18,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,0.0,2007,7,29,2,1.0
447,train,2007-07-18,CULEX RESTUANS,T144,41.94016,-87.794896,0.0,2007,7,29,2,1.0
448,train,2007-07-18,CULEX PIPIENS/RESTUANS,T044,41.883284,-87.705085,0.0,2007,7,29,2,1.0
449,train,2007-07-18,CULEX RESTUANS,T044,41.883284,-87.705085,0.0,2007,7,29,2,1.0
450,train,2007-07-18,CULEX PIPIENS,T062,41.800737,-87.71188,0.0,2007,7,29,2,7.0
451,train,2007-07-18,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,0.0,2007,7,29,2,7.0
452,train,2007-07-18,CULEX RESTUANS,T062,41.800737,-87.71188,0.0,2007,7,29,2,4.0
453,train,2007-07-18,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0.0,2007,7,29,2,3.0
454,train,2007-07-18,CULEX RESTUANS,T011,41.944869,-87.832763,0.0,2007,7,29,2,1.0
455,train,2007-07-18,CULEX PIPIENS,T212,41.680946,-87.535198,0.0,2007,7,29,2,26.0
456,train,2007-07-18,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0.0,2007,7,29,2,102.0
457,train,2007-07-18,CULEX RESTUANS,T212,41.680946,-87.535198,0.0,2007,7,29,2,12.0
458,train,2007-07-18,CULEX PIPIENS,T218,41.948167,-87.730698,0.0,2007,7,29,2,1.0
459,train,2007-07-18,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,0.0,2007,7,29,2,1.0
460,train,2007-07-18,CULEX RESTUANS,T218,41.948167,-87.730698,0.0,2007,7,29,2,1.0
461,train,2007-07-18,CULEX PIPIENS,T063,41.82561,-87.726549,0.0,2007,7,29,2,2.0
462,train,2007-07-18,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,0.0,2007,7,29,2,1.0
463,train,2007-07-18,CULEX PIPIENS,T215,41.686398,-87.531635,0.0,2007,7,29,2,21.0
464,train,2007-07-18,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0.0,2007,7,29,2,13.0
465,train,2007-07-18,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,1.0,2007,7,29,2,50.0
466,train,2007-07-18,CULEX RESTUANS,T215,41.686398,-87.531635,0.0,2007,7,29,2,1.0
467,train,2007-07-18,CULEX RESTUANS,T019,41.94983,-87.698457,0.0,2007,7,29,2,2.0
468,train,2007-07-18,CULEX PIPIENS/RESTUANS,T142,41.953067,-87.776792,0.0,2007,7,29,2,3.0
469,train,2007-07-18,CULEX PIPIENS,T001,41.953705,-87.733974,0.0,2007,7,29,2,1.0
470,train,2007-07-18,CULEX PIPIENS,T002,41.95469,-87.800991,0.0,2007,7,29,2,4.0
471,train,2007-07-18,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0.0,2007,7,29,2,7.0
472,train,2007-07-18,CULEX RESTUANS,T002,41.95469,-87.800991,0.0,2007,7,29,2,2.0
473,train,2007-07-18,CULEX PIPIENS,T146,41.958271,-87.702575,0.0,2007,7,29,2,2.0
474,train,2007-07-18,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,0.0,2007,7,29,2,7.0
476,train,2007-07-18,CULEX PIPIENS,T036,41.837085,-87.729384,0.0,2007,7,29,2,1.0
477,train,2007-07-18,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,0.0,2007,7,29,2,1.0
478,train,2007-07-18,CULEX RESTUANS,T036,41.837085,-87.729384,0.0,2007,7,29,2,3.0
480,train,2007-07-18,CULEX PIPIENS,T220,41.963976,-87.69181,0.0,2007,7,29,2,1.0
481,train,2007-07-18,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,0.0,2007,7,29,2,1.0
482,train,2007-07-18,CULEX PIPIENS,T003,41.964242,-87.757639,0.0,2007,7,29,2,1.0
483,train,2007-07-18,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0.0,2007,7,29,2,1.0
484,train,2007-07-18,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,0.0,2007,7,29,2,3.0
485,train,2007-07-18,CULEX PIPIENS,T031,41.801498,-87.763416,0.0,2007,7,29,2,1.0
486,train,2007-07-18,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,0.0,2007,7,29,2,2.0
487,train,2007-07-18,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,0.0,2007,7,29,2,1.0
488,train,2007-07-18,CULEX PIPIENS,T028,41.986921,-87.689778,0.0,2007,7,29,2,1.0
489,train,2007-07-18,CULEX RESTUANS,T028,41.986921,-87.689778,0.0,2007,7,29,2,3.0
490,train,2007-07-18,CULEX RESTUANS,T006,41.990284,-87.797127,0.0,2007,7,29,2,3.0
491,train,2007-07-18,CULEX RESTUANS,T017,41.960616,-87.777189,0.0,2007,7,29,2,1.0
492,train,2007-07-18,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,0.0,2007,7,29,2,1.0
493,train,2007-07-18,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0.0,2007,7,29,2,2.0
494,train,2007-07-18,CULEX PIPIENS,T007,41.994991,-87.769279,0.0,2007,7,29,2,3.0
495,train,2007-07-18,CULEX RESTUANS,T007,41.994991,-87.769279,0.0,2007,7,29,2,3.0
496,train,2007-07-18,CULEX RESTUANS,T014,41.970248,-87.787992,0.0,2007,7,29,2,3.0
497,train,2007-07-18,CULEX PIPIENS/RESTUANS,T143,41.999129,-87.795585,0.0,2007,7,29,2,1.0
498,train,2007-07-18,CULEX RESTUANS,T143,41.999129,-87.795585,0.0,2007,7,29,2,1.0
499,train,2007-07-18,CULEX PIPIENS,T037,41.921177,-87.79518,0.0,2007,7,29,2,2.0
500,train,2007-07-18,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,0.0,2007,7,29,2,1.0
501,train,2007-07-18,CULEX PIPIENS,T008,42.008314,-87.777921,0.0,2007,7,29,2,1.0
502,train,2007-07-18,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,0.0,2007,7,29,2,9.0
503,train,2007-07-18,CULEX RESTUANS,T008,42.008314,-87.777921,0.0,2007,7,29,2,1.0
504,train,2007-07-18,CULEX PIPIENS,T151,41.916265,-87.800515,0.0,2007,7,29,2,1.0
505,train,2007-07-18,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0.0,2007,7,29,2,11.0
506,train,2007-07-18,CULEX RESTUANS,T151,41.916265,-87.800515,0.0,2007,7,29,2,1.0
